"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Lewis Milestone","Lewis Milestone","Harry Brown, Charles Lederer","Warner Bros.","NPV Entertainment, Section Eight Ltd., Jerry Weintraub Productions","Comedy, Drama","English","Aug 10, 1960, Wide","Aug 15, 2008","2h 7m","Dolby Digital, DTS, SDDS","Scope (2.35:1)","Danny Ocean (Frank Sinatra) calls on some of his World War II buddies -- including Jimmy Foster (Peter Lawford), Sam Harmon (Dean Martin) and Josh Howard (Sammy Davis Jr.) -- to pull off an elaborate New Year's Eve heist at five casinos in Las Vegas. Eleven members of Danny's crew come together to pull off a perfect robbery, but they suffer a series of setbacks when Duke Santos (Cesar Romero), a former gangster, tries to thwart Ocean's plans to disappear with the money.",45,81,"Ocean's Eleven"
