"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Oz Scott","Alison Taylor","Columbia","TV-G","Kids & Family, Comedy, Drama","English","May 12, 2016","1h 33m","Four diverse New York teenagers (Raven, Adrienne Bailon) hope their music group will hit the big time.",75,49,"The Cheetah Girls"
