"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Marcellus Cox","Marcellus Cox","Marcellus Cox","Drama, Mystery & Thriller","English","1h 45m","A young sketch artist visits a well-renowned psychiatrist as his life begins sprawling out of control after years of physical and verbal abuse has taken a toll on him.",96,NA,"Mickey Hardaway"
