"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Norman Jewison","Norman Jewison, Patrick J. Palmer","Warner Bros. Pictures","Warner Brothers/Seven Arts","PG","Romance, Comedy","English","Dec 17, 1982, Original","Dec 5, 2008","1h 56m","For years, screenwriting team Richard Babson (Burt Reynolds) and Paula McCullen (Goldie Hawn) have built a successful Hollywood career while managing to live harmoniously together. After finishing their latest script, Babson uses the euphoria to convince McCullen to take the leap into marriage. However, when the newlywed couple travels back east to meet their respective in-laws, the pitfalls of marriage begin to surface. Unprepared, Babson and McCullen struggle with the changing dynamics.",62,30,"Best Friends"
