"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"João Miller Guerra, Filipa Reis","Rachel Daisy Ellis, Filipa Reis","João Miller Guerra, Filipa Reis, Sara Morais, José Filipe Costa, Letícia Simões","Drama","Portuguese","1h 59m","At an old manor house in northern Portugal, Ana helps her friend, Emília, the elderly housekeeper who is determined to continue to keep the unoccupied house in order for the owners who are never there. As the seasons turn, Mónica, Ana's daughter, challenges her mother's choices and the three generations of women search to understand where they belong in a world that is rapidly fading, where the cycle of life is renovated only through inevitable endings.",88,NA,"Légua"
