"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Ang Lee","James Schamus, Gale Anne Hurd, Avi Arad, Larry J. Franco","James Schamus, John Turman, Michael France, James Schamus","Universal Pictures","Marvel Films, Valhalla Motion Pictures, Universal Pictures","PG-13 (Sci-Fi Action Violence|Brief Partial Nudity|Some Disturbing Images)","Fantasy, Action, Sci-Fi","English","Jun 20, 2003, Wide","Jun 15, 2012","$132.1M","2h 18m","Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital","Flat (1.85:1)","Eric Bana (""Black Hawk Down"") stars as scientist Bruce Banner, whose inner demons transform him in the aftermath of a catastrophic experiment; Jennifer Connelly portrays Betty Ross, whose scientific genius unwittingly helps unleash the Hulk; Nick Nolte plays Banner's brilliant father, who passes on a tragic legacy to his son; and Sam Elliott portrays the commander of a top-secret military research center.",63,29,"Hulk"
