"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Serge Bozon","David Thion","Serge Bozon, Axelle Ropert","Les Films Pelléas","Drama","French (France)","Jun 8, 2010","1h 42m","A woman searches for her husband during World War I after he sends a letter ending the marriage.",94,47,"La France"
