"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Norman Foster","Howard Welsch","Sylvia Tate, Alan Campbell, Norman Foster","Fidelity Pictures Corporation","Crime, Drama","English","Nov 29, 1950, Original","Jul 15, 2016","1h 17m","After witnessing a murder, Frank Johnson goes on the run to avoid being killed himself. His wife, Eleanor (Ann Sheridan), seems almost apathetic about finding him when questioned by Investigator Harris (Robert Keith), due to a marriage on the rocks. However, after learning that Frank has a grave heart condition, Eleanor recruits reporter Dan Leggett (Dennis O'Keefe) to help track down Frank. Discovering new love for her husband along the way, Eleanor must get to Frank before the killer does.",88,79,"Woman on the Run"
