"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Joseph Losey","Yves Rousset-Rouard","Monique Lange, Joseph Losey","R","Drama","English","Aug 10, 2005","1h 56m","An innocent country woman's romantic escapades launch her on the road to success in the world of high finance.",56,50,"The Trout"
