"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Nick Hamm","Lisa Bryer, Jeremy Bolt","Ben Court, Caroline Ip","Buena Vista (Walt Disney)","R","Mystery & Thriller, Horror","English","Jan 5, 2021","1h 42m","Surround","Tragically mysterious deaths have occurred, and English schoolgirl Liz Dunn (Thora Birch) knows what happened, so psychiatrist Philippa Horwood (Embeth Davidtz) is brought in to investigate. Liz's story: Her friend Martyn (Daniel Brocklebank) sealed her, her pal Frances (Keira Knightley) and handsome classmate Mike (Desmond Harrington) in a bomb shelter and left them to die. Only that might not be true, as Martyn claims Liz masterminded the plan that brought about such disturbing consequences.",53,53,"The Hole"
