"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"John Cromwell","William Wister Haines, W. R. Burnett","RKO Radio Pictures Inc.","Crime, Drama","English","Sep 1, 2009","1h 28m","As one of the only honest cops left in the city, Capt. Thomas McQuigg (Robert Mitchum) has his back against the wall when a large crime syndicate makes its way to his doorstep. After bringing aboard local mobster Nick Scanlon (Robert Ryan), the illegal organization intends to help place corrupt attorney Mortimer X. Welsh (Ray Collins) in a prominent government position. But, if McQuigg can stay alive long enough, he just might be able to bring down the crooks with a key witness (Lizabeth Scott).",33,44,"The Racket"
