"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Gerard Barrett","Ed Guiney, Juliette Bonass","Gerard Barrett","Element Pictures, Irish Film Board","Drama","English","Mar 18, 2017","1h 29m","A poor Dublin taxi driver (Jack Reynor) is forced to take a shady side job to pay for his alcoholic mother's (Toni Collette) costly rehab at a private clinic.",84,45,"Glassland"
