"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Yoon Jong-bin","Yoon Jong-bin","CJ Entertainment, Palette Pictures","Crime, Drama, Mystery & Thriller","Korean","May 15, 2016","2h 13m","A corrupt customs officer steals a confiscated shipment of methamphetamine and partners with a crime boss to start a business.",100,75,"Nameless Gangster"
