"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Wes Craven","Marianne Maddalena","Wes Craven","New Line Cinema, Roadshow Home Video [au]","New Line Cinema","R","Horror","English","Oct 14, 1994, Wide","Sep 1, 2008","$18.1M","1h 52m","Surround, Stereo, DTS","Reality and fantasy meet in unsettling ways in this installment of the long-running horror series, which finds director Wes Craven and actors Heather Langenkamp and Robert Englund all portraying themselves. As Heather (Heather Langenkamp) considers making another film with Craven, her son, Dylan (Miko Hughes), falls under the spell of the iconic disfigured villain Freddy Krueger (Robert Englund). Eventually, Langenkamp must confront Freddy's demonic spirit to save the soul of Dylan.",79,67,"Wes Craven's New Nightmare"
