"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Frank Capra","Frank Capra","Clarence Budington Kelland, Robert Riskin","Columbia Pictures","Columbia Pictures Corporation","Comedy","English","Apr 16, 1936, Wide","Apr 16, 2012","1h 55m","Mono","35mm, Flat (1.37:1)","Longfellow Deeds (Gary Cooper), a resident of small-town Vermont, leads a simple life until he inherits a vast fortune from a late uncle. Soon, unscrupulous lawyer John Cedar (Douglas Dumbrille) brings Deeds to New York City, where the unassuming heir is the object of much media attention. When wily reporter Babe Bennett (Jean Arthur) gains the trust and affection of Deeds, she uses her position to publish condescending articles about him -- but are her feelings for him really that shallow?",91,86,"Mr. Deeds Goes to Town"
