"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Lynn Shelton","Ted Speaker, Lynn Shelton","Lynn Shelton, Michael Patrick O'Brien","IFC Films","Forager Films, Antic Pictures, IFC Films","R (Language Throughout)","Comedy","English","Jul 12, 2019, Limited","Jul 22, 2019","$321.2K","1h 29m","A cantankerous pawnshop owner and his man-child employee team up with an out-of-town couple who are trying to hawk a Civil War-era sword inherited from a recently deceased grandfather. The sword comes with a convoluted report claiming the relic is proof that the South won the war. It isn't long before the item draws the attention of enthusiastic conspiracy theorists who are anxious to get their hands on the coveted sword.",94,62,"Sword of Trust"
