"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Tarun Mansukhani","Tarun Mansukhani","Fox Star Studios","Action","Hindi","Nov 1, 2019","2h 27m","A stunt driver becomes attracted to his neighbor and is drawn into a dangerous underworld.",0,31,"Drive"
