"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Don Siegel","Daniel Mainwaring, Gerald Drayson Adams","RKO Radio Pictures Inc.","Crime, Drama","English","Jun 29, 1949, Limited","Jan 1, 2009","1h 11m","Army officer Duke Halliday (Robert Mitchum) is headed to Mexico to track down a con artist named Jim Fiske (Patric Knowles). Along the way, he meets the beautiful Joan Graham (Jane Greer), who, like Halliday, was double-crossed by the shifty Fiske for a large sum of money. Complicating their search is Vincent Blake (William Bendix), a military man out to get Halliday, and Ortega (Ramon Novarro), a police inspector who is patiently waiting to see how the various conflicts play out.",71,64,"The Big Steal"
