"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jack Woods","Jack H. Harris Enterprises","Tonylyn Productions Inc.","PG","Horror","English","May 6, 1970, Limited","Oct 15, 2020","1h 20m","After student David (Edward Connell) receives a letter from Professor Waterman (Fritz Leiber) begging him to come as quickly as possible, he goes to visit the park where his teacher is staying. Also with him are his date, Susan (Barbara Hewitt), friend Jim (Frank Boers Jr.), and Jim's girlfriend, Vicki (Robin Christopher). After they are handed a mysterious religious text by an old man, the students find themselves menaced by park ranger Asmodeus (Jack Woods), who reveals himself as the devil.",33,27,"Equinox"
