"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Christopher Spencer, Tony Mitchell, Crispin Reece","Roma Downey, Mark Burnett, Richard Bedser","Nic Young, Richard Bedser, Christopher Spencer, Colin Swash","20th Century Fox","Lightworkers Media","PG-13 (Some Sequences of Violence|Bloody Depictn of Crucifixion)","History, Drama","English","Feb 28, 2014, Wide","Dec 1, 2014","$59.7M","2h 18m","In the Holy Land, the Roman occupation has produced a cauldron of oppression, anxiety and excessive taxes levied upon the Jewish people. Fearing the wrath of Roman governor Pontius Pilate (Greg Hicks), Jewish high priest Caiaphas (Adrian Schiller) tries to keep control of his people. That control is threatened when Jesus arrives in Jerusalem, performing miracles and spreading messages of love and hope. Those who fear that Jesus will inspire a revolution decide that he must die.",19,73,"Son of God"
