"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Malcolm Mowbray","Mark Shivas","Alan Bennett, Malcolm Mowbray","R","Comedy","English (United Kingdom)","Feb 8, 2011","1h 33m","In the summer of 1947, Britain prepares to commemorate the wedding of Princess Elizabeth II and Prince Phillip. To get around food-rationing laws, Dr. Charles Swaby (Denholm Elliott), accountant Henry Allardyce (Richard Griffiths) and solicitor Frank Lockwood (John Normington) are fattening a black-market pig for the big day. Egged on by his wife (Maggie Smith), meek Gilbert Chilvers (Michael Palin) steals the swine, but the couple must conceal it from inspector Morris Wormold (Bill Paterson).",90,62,"A Private Function"
