"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Brian Yuzna","Rick Fry, Woody Keith, H.P. Lovecraft, Brian Yuzna","Wild Street, Re-Animator II Productions","R","Horror","English","Jan 3, 2014","1h 37m","Surround","Two scientists (Jeffrey Combs, Bruce Abbott) build a tall she-monster around the heart of one's long-gone girlfriend.",37,45,"Bride of Re-Animator"
