"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Wes Craven","Stuart M. Besser, Marianne Maddalena","Wes Craven","Universal Pictures","R","Horror, Comedy, Mystery & Thriller","English","Nov 1, 1991, Original","Apr 19, 2016","$21.9M","1h 42m","Surround","When young Fool (Brandon Adams) breaks into the home of his family's greedy and uncaring landlords, he discovers a disturbing scenario where incestuous adult siblings have mutilated a number of boys and kept them imprisoned under stairs in their large, creepy house. As Fool attempts to flee before the psychopaths can catch him, he meets their daughter, Alice (A.J. Langer), who has been spared any extreme discipline by her deranged parents. Can Fool and Alice escape before it's too late?",70,61,"The People Under the Stairs"
