"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Charles Martin Smith","Maurice Singer, Raymond Wagner","Dennis Shryack, Michael Butler","R","Action","English","Sep 1, 2009","$125.4K","1h 40m","Stereo, Surround","Two soldiers of fortune (Peter Weller, Robert Hays) set out on a mission to depose a Far East military leader, but they are double-crossed.",20,31,"Fifty/Fifty"
