"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ralph Nelson","Gabriel Katzka, Harold Loeb","Embassy Pictures","PG","Drama, Western","English","Aug 12, 1970, Original","Jul 2, 2013","1h 52m","While crossing Cheyenne territory en route to Fort Reunion, a group of cavalry officers is brutally attacked by Indians. Afterward, the only survivors are a naïve private named Honus Gant (Peter Strauss) and a betrothed woman called Cresta (Candice Bergen) who previously lived among the Indians. As the two try to finish their journey alone, Honus finds himself increasingly attracted to Cresta, and yet simultaneously repelled by her sympathy for the Native American tribes.",38,71,"Soldier Blue"
