"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Terence Davies","Olivia Stewart","Terence Davies","Sony Pictures Classics","Showtime Networks Inc., Granada Film Productions, Channel 4 Television Corporation, Kinowelt Filmproduktion [de], National Lottery, Progress, Scottish Arts Council, Diaphana Films, Glasgow Film Fund, Arts Council of England, FilmFour, Three Rivers Productions","PG (Thematic Material)","History, Drama","English","Sep 23, 2000, Original","May 29, 2001","$3.0M","2h 23m","Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR","Flat (1.85:1)","Lily (Gillian Anderson) is a ravishing socialite who quickly discovers the precariousness of her position when her beauty and charm start attracting unwelcome interest and jealousy. She seeks a wealthy husband and, in trying to conform to social expectations, she misses her chance for real love with Lawrence Selden (Eric Stoltz). Her quest for a husband comes to a scandalous end when she is falsely accused of having an affair with a married man and is rejected by society and her friends.",82,72,"The House of Mirth"
