"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Praveen Morchhale","Praveen Morchhale","Oration Films","Barefoot Pictures","Drama","Urdu","Jul 10, 2020, Limited","Jul 10, 2020","1h 25m","In Kashmir, a Muslim widow gets involved in a conflict when she tries to get her husband's death certificate.",92,NA,"Widow of Silence"
