"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Paul Newman","Paul Newman, Ronald L. Buck","Ronald Buck","Orion Pictures","PG","Drama","English","Mar 2, 1984, Limited","Jan 9, 2017","1h 57m","A construction worker and widower, Harry Keach (Paul Newman) is a no-frills kind of guy, but his artistically inclined son, Howard (Robby Benson), wants to be a writer, causing a rift between the two. Although Howard makes attempts at finding a regular job, he can't help but return to his daydreaming tendencies. As Howard reconnects with his ex-girlfriend Katie Wilowski (Ellen Barkin), Harry becomes closer with her mother, Lilly (Joanne Woodward), bringing both men some degree of happiness.",30,36,"Harry and Son"
