"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Archie Mayo","Robert E. Sherwood, Charles Kenyon, Delmer Daves","The Vitaphone Corporation, MGM/UA Home Entertainment Inc., Key Video, Warner Bros.","Warner Bros.","Drama","English","Feb 8, 1936, Wide","Sep 1, 2009","1h 23m","Mono","In this film adaptation of the Robert E. Sherwood play, a drifter, a waitress and a notorious gangster cross paths in the Petrified Forest region of Arizona. Alan (Leslie Howard), a destitute writer, goes into the diner where Gabrielle (Bette Davis) works. Gabrielle dreams of studying art, and she and Alan connect as they talk about Europe and she tells him her ambitions. But gangster Duke Mantee (Humphrey Bogart) shows up and takes the customers hostage.",100,80,"The Petrified Forest"
