"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Sarah Kernochan","Ira Deutchman, Peter Newman","Miramax Films","Miramax","PG-13","Comedy, Drama","English","Jul 23, 1998, Original","Oct 8, 2016","$780.5K","1h 50m","During the early 1960s, high school teen Odette Sinclair (Gaby Hoffman) is transferred, to her great dismay, from a coed institution to an all-girls New England boarding school. After learning that plans are in the works to merge Miss Godard's School for Girls with a nearby boys institution, she and her sorority sister, Verena von Stefan (Kirsten Dunst), go on strike against the school. Throughout, the pair are pitted against meddling school monitor Abigail Sawyer (Rachael Leigh Cook).",67,73,"All I Wanna Do"
