"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Cimino","Dino De Laurentiis, Michael Cimino","Metro-Goldwyn-Mayer Distributing Corp., MGM/UA Home Entertainment Inc.","Metro Goldwyn Mayer","R","Crime, Drama","English","Oct 5, 1990, Wide","Jun 1, 2017","$2.6M","1h 46m","Surround, Dolby","With the help of his defense lawyer (Kelly Lynch), who is madly in love with him, psychotic killer Michael Bosworth (Mickey Rourke) escapes prison and goes on the run with his brother (Elias Koteas) and his partner in crime (David Morse). Killing time before his lawyer can meet up with them, the three invade the home of Tim (Anthony Hopkins) and Nora Cornell (Mimi Rogers), a bickering couple on the brink of divorce. Now the couple must fight to save their marriage, and their lives.",29,23,"Desperate Hours"
