"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Claude Chabrol","André Génovès","Claude Chabrol","Pathfinder Pictures","Euro International Film (EIA) S.p.A.","PG","Mystery & Thriller","French (France)","Sep 12, 1970, Original","Mar 23, 2004","1h 40m","At a wedding in a quiet rural French village, school headmistress Helene (Stéphane Audran) meets local butcher Popaul (Jean Yanne). Though the reserved Helene is still traumatized by the failure of a past relationship, Popaul's boyish charm draws her out of her shell. But shortly after their relationship begins, a string of murders surrounds the village, and, when Helene recognizes an item she had given Popaul near one of the crime scenes, she begins to suspect he may be the murderer.",100,84,"The Butcher"
