"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Francis Lawrence","Akiva Goldsman, James Lassiter, David Heyman, Neil Moritz","Akiva Goldsman, Mark Protosevich","Warner Bros.","Weed Road Pictures, Village Roadshow Pictures, Overbrook Entertainment","PG-13 (Violence|Intense Sci-Fi Action)","Sci-Fi, Horror, Drama","English","Dec 14, 2007, Wide","Dec 1, 2009","$256.4M","1h 41m","Dolby SRD, DTS, SDDS","Scope (2.35:1)","Robert Neville, a scientist, is a survivor of a man-made plague that transforms humans into mutants; he wanders alone through New York City, calling out for other possible survivors, and works on finding a cure for the plague using his own immune blood; Neville knows he is badly outnumbered and the odds are against him; the infected wait for him to make a mistake that will deliver Neville into their hands.",68,68,"I Am Legend"
