"Director","Producer","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Kim Hong-sun","Jeong Hyeon-ju, Nina Cortez","Dana Creative","Horror, Mystery & Thriller","Korean","Jul 2, 2020","1h 53m","A face-changing evil spirit infiltrates a family, placing one brother in danger while the other tries to save him.",40,50,"Metamorphosis"
