"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Delmer Daves","Frank Ross","Philip Dunne","20th Century Fox","Twentieth Century Fox","History, Drama","English","Jun 16, 1954, Original","Mar 1, 2013","1h 41m","In this sequel to ""The Robe,"" the corrupt emperor Caligula (Jay Robinson) believes that the sacred robe of Christ has magical powers, and will stop at nothing to obtain it. When Demetrius (Victor Mature) refuses to help Caligula find the holy object, Caligula has him arrested and forces him to fight in the arena in battles to the death. As Demetrius faces trial after trial, his faith in Christ is pushed to its limits, as he sees no point in the endless suffering he is forced to endure.",75,65,"Demetrius and the Gladiators"
