"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Alfred Hitchcock","Erich Pommer, Charles Laughton","Daphne Du Maurier, Sidney Gilliat, Joan Harrison, Sidney Gilliat, Alma Reville, J.B. Priestley","Paramount Pictures, LS Video, Kino Video, Reel Media International [us]","Mayflower Pictures","Adventure","English","Oct 13, 1939, Wide","Dec 9, 2016","1h 39m","Mono","After the death of her mother, young Mary (Maureen O'Hara) travels to the Cornish coast seeking her Aunt Patience (Marie Ney). Stranded on a windswept, isolated road, Mary meets Humphrey Pengallan (Charles Laughton), who kindly escorts her to the Jamaica Inn. There, Mary meets her aunt and bullying uncle, Merlyn Joss (Leslie Banks) -- who secretly leads a band of pirates that pilfers the goods from wrecked ships. Suspicious, Mary turns to Pengallan for help, only to discover another dark secret.",52,35,"Jamaica Inn"
