"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Peter Sasdy","Aida Young","Lewis Davidson","The Rank Organisation, Hammer Films","R","Horror","English (United Kingdom)","Aug 9, 2018","1h 25m","A Freudian psychiatrist (Eric Porter) covers up for his patient, the homicidal daughter (Angharad Rees) of Jack the Ripper.",88,49,"Hands of the Ripper"
