"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Harley Cokeliss","Leo L. Fuchs","Christopher Frank","Orion Pictures","R","Action","English","May 1, 1987, Limited","Oct 1, 2016","$2.5M","1h 33m","Surround","Exploring the United States in his precious '69 Mustang after his retirement, former CIA assassin Richard Malone (Burt Reynolds) breaks down in a small Oregonian town. He has to cool his heels while his car is being repaired, and it isn't long before Malone starts noticing a string of disturbing events in this not-so-normal rural community. It turns out a local crime boss (Cliff Robertson) believes Malone was sent to kill him, which isn't true. At least not initially.",29,36,"Malone"
