"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Sidney Lumet","Steven S Schwartz, Sidney Lumet","Live Entertainment","R","Drama","English","May 16, 2010","$169.4K","1h 45m","Surround","Medical resident Dr. Werner Ernst (James Spader) aspires to help sick people, but is constantly warned by his mentor, Dr. Butz (Albert Brooks), to treat only patients with good insurance coverage. Soon, Ernst must deal with two sisters, Felicia (Kyra Sedgwick) and Connie (Margo Martindale), who are arguing over the proper treatment for their ill father. Although he tries to remain uninvolved, Ernst finds himself attracted to Felicia, though he suspects both women are really after money.",59,30,"Critical Care"
