"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Elsa Amiel","Lionel Baier, Bruno Nahon, Caroline Nataf","Elsa Amiel, Laurent Larivière","Drama","French (France)","1h 22m","A woman's past catches up with her when her ex-lover shows up with the 6-year-old son she barely knows.",100,NA,"Pearl"
