"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Matt Reeves","J.J. Abrams, Bryan Burk","Drew Goddard","Paramount Pictures","Bad Robot","PG-13 (Terror|Disturbing Images|Violence)","Sci-Fi, Mystery & Thriller, Action","English","Jan 18, 2008, Wide","Aug 1, 2013","$80.0M","1h 25m","Dolby SRD, DTS, SDDS","Flat (1.85:1)","As a group of New Yorkers (Michael Stahl-David, Mike Vogel, Odette Yustman) enjoy a going-away party, little do they know that they will soon face the most terrifying night of their lives. A creature the size of a skyscraper descends upon the city, leaving death and destruction in its wake. Using a handheld video camera, the friends record their struggle to survive as New York crumbles around them.",78,68,"Cloverfield"
