"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Andrew L. Stone","Metro-Goldwyn-Mayer","Andrew L. Stone Productions, Metro-Goldwyn-Mayer","Drama","English","Feb 19, 1960, Original","Jan 1, 2009","1h 31m","Cliff (Robert Stack) and Laurie Henderson (Dorothy Malone) are vacationing on an cruise ship with their young daughter when disaster strikes in the form of a massive breach in the boat's hull. The delusional Capt. Robert Adams (George Sanders), however, is convinced the boat isn't going down and so stops any attempts at evacuation. Worse yet, Laurie becomes stuck in the crumbling liner's debris, and Cliff must find a way to rescue her before the ocean consumes the boat.",60,56,"The Last Voyage"
