"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Ford","Merian C. Cooper, John Ford","Irvin S. Cobb, Laurence Stallings","Republic Pictures","Argosy Productions Corporation","Comedy, Drama","English","May 2, 1953, Original","Oct 1, 2015","1h 30m","Mono","Flat (1.37:1)","A straight-talking, sensible public servant, Judge William Pittman Priest (Charles Winninger) is friendly with most of the townspeople in his Kentucky hometown. The town's upper-class set feels differently, however, and backs a presumptuous Yankee newcomer, Horace K. Maydew (Milburn Stone), for the judge's seat at election time. Judge Priest has to use all his wiles to hang on to his office, while continuing to be a voice for the town's underclass and for democratic values.",60,71,"The Sun Shines Bright"
