"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Emir Ezwan","Shizreen Saleh, Elise Shick","Emir Ezwan","Film Movement","Kuman Pictures","Drama, Horror","Malay","Oct 29, 2021, Limited","Oct 28, 2021","1h 23m","Cut off from civilization, a single mother puts her children on high alert when they bring home a young girl caked in clay. She tells of spirits and spirit hunters, but these are not mere superstitions. As more strangers show up on her doorstep, she quickly finds another reason to fear the forest.",90,50,"Roh"
