"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Amelia Moses","Mariel Sharp, Lee Marshall, Amelia Moses","Amelia Moses","Horror, Mystery & Thriller","English","Aug 10, 2021","1h 20m","Bleed With Me is a psychological horror film that explores the intersections of admiration, compulsion, and obsession. Rowan, a vulnerable outsider, is thrilled when the seemingly perfect Emily invites her on a winter getaway to an isolated cabin in the woods. Trust soon turns to paranoia when Rowan wakes up with mysterious incisions on her arm. Haunted by dream-like visions, Rowan starts to suspect that her friend is drugging her and stealing her blood.",83,15,"Bleed with Me"
