"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Peter Collinson","Michael Deeley","Troy Kennedy Martin","Oakhurst Productions","G","Action, Comedy","English","Aug 1, 2013","1h 41m","A British crook (Michael Caine) robs gold ingots in Italy by having a computer expert (Benny Hill) cause a traffic jam.",81,85,"The Italian Job"
