"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Desmond Davis","United Artists","Woodfall Film Productions","Drama","English","Aug 10, 1964, Limited","Jan 19, 2017","1h 31m","Innocent Kate Brady (Rita Tushingham) leaves her family farm and heads for Dublin, where she lives with her former convent friend Baba Brennan (Lynn Redgrave). She soon meets older man Eugene (Peter Finch), who is a writer and intellectual. Kate and Eugene fall in love. However, when Kate's father finds out about their romance, he is determined to break it up. Kate remains devoted to Eugene, but their love disintegrates when Eugene realizes that he really has nothing in common with Kate.",83,60,"Girl With Green Eyes"
