"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Altman","Ernst Etchie Stroh","Sony Pictures Entertainment, Primer Plano Film Group S.A., Argentina Video Home, Budapest Film Rt., Bac Films","Sandcastle 5 Productions, Moonstone Entertainment","PG-13","Comedy, Drama","English","Jan 22, 1999, Original","Oct 1, 2016","1h 58m","Surround","After learning that her aunt, an elderly Mississippi widow (Patricia Neal), has taken her own life, Camille (Glenn Close) hatches an unusual postmortem plan. With her sister (Julianne Moore) in tow, Camille hides evidence that points to suicide, deciding instead to make the death look like a murder. Her scheme, fueled by vanity and greed, is not victimless, as it appears that a local handyman (Charles S. Dutton) might take the fall for a crime that never occurred.",86,66,"Cookie's Fortune"
