"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Éric Rohmer","Barbet Schroeder, Georges de Beauregard","Patrick Bauchau, Haydée Politoff, Daniel Pommereulle, Éric Rohmer","Pathé Contemporary Films, Fox Lorber, Images Distribution","Les Films du Losange, Rome Paris Films","Drama","French (Canada)","Mar 2, 1967, Original","Aug 15, 2006","1h 30m","Mono","A young man (Patrick Bauchau) tells himself high ideals are what kept him from sleeping with a temptress (Haydée Politoff) staying at the same St. Tropez boarding house.",75,83,"La Collectionneuse"
