"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Dominic Savage","Guy Heeley","Dominic Savage","IFC Films","IFC Films, Shoebox Films","Drama","English","May 11, 2018, Limited","May 11, 2018","$8.9K","1h 41m","Scope (2.35:1)","Tara is a housewife in suburban London who's raising two young children while married to an overworked, self-absorbed husband. In desperate need of a change, Tara makes the bold decision to leave everything behind and buy a one-way ticket to Paris. Her newfound freedom and journey of self-discovery soon gives way to the realization that walking out on your life isn't so simple.",76,49,"The Escape"
