"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Cédric Kahn","Gilles Sandoz, Patrick Sobelman","Cédric Kahn","Crime, Drama","French (Canada)","2h 4m","In this fact-based film, French high schooler Lea (Isild Le Besco) is on vacation with her family when she meets and takes up with a mysterious man. But she soon learns he is Roberto Succo (Stefano Cassetti), a notorious serial killer who is wanted by the police. Frightened, Lea decides to end her relationship with Roberto, but this provokes an even nastier reaction than expected, and the murderer goes on a killing and kidnapping spree as he tries to flee France with the cops close behind him.",100,59,"Roberto Succo"
