"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jacques Demy","Mag Bodard","Jacques Demy, Jacques Demy","Zeitgeist Films, Criterion Collection, Wellspring Media","Parc Film, Beta Film GmbH","Musical, Romance","French (France)","Feb 19, 1964, Original","Nov 21, 2016","$18.4K","1h 31m","Dolby Stereo","16mm, Flat (1.85:1)","Geneviève (Catherine Deneuve), a beautiful young Frenchwoman who works at a small-town boutique selling umbrellas, falls for dashing mechanic Guy (Nino Castelnuovo). Their brief romance is interrupted when Guy is drafted to serve in the Algerian War. Though pregnant by Guy, Geneviève marries an older businessman, Roland (Marc Michel), and begins to move on with her life. Throughout the musical film, all the characters' dialogue is conveyed through song.",97,87,"The Umbrellas of Cherbourg"
