"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Richard Attenborough","Universal Pictures","Universal/Universal Int","PG","History, Drama, Biography","English","Nov 6, 1987, Original","Sep 11, 2015","$4.9M","2h 36m","Surround","Set in apartheid-torn South Africa. Donald Woods is the editor of the East London Daily Express and Steve Biko is a young black leader struggling to improve life in the townships. The two form an unlikely friendship but when Biko is taken into police custody and then murdered, Woods is placed under house arrest. Fearing for his family's safety, he decides to smuggle them over the border.",74,87,"Cry Freedom"
