"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Towne","Robert Towne","The Geffen Company","R","Drama, LGBTQ+","English","Feb 5, 1982, Original","Nov 21, 2016","2h 4m","Young sprinter Chris Cahill (Mariel Hemingway) is having difficulty reaching her potential as an athlete, until she meets established track star Tory Skinner (Patrice Donnelly). At first the two women form a friendship as Tory and her coach (Scott Glenn) help Chris with her training. Gradually, Tory and Chris start having a sexual relationship and become very close. Their intimacy becomes complicated when Chris' improvement causes them to be competitors for the Olympic team.",74,52,"Personal Best"
