"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Schwentke","Roman Kuhn, Jan Hinter","Robert Schwentke","Columbia","R (Violent Content|Sexuality|Grisly Images|Nudity|Language|Some Drug Material)","Mystery & Thriller, Horror","German","1h 42m","Surround","A brash rookie cop with a love for drugs and clubbing, Marc (August Diehl), and a cynical seen-it-all veteran detective, Minks (Christian Redl), match wits to hunt down a serial killer who is skinning his victims for their intricately-designed Japanese tattoos. The two cops descend into an underworld of tattoo fetishists and sex clubs looking for their perp. But Minks goes into panic mode when his daughter (Jasmin Schwiers) goes missing and is possibly involved with the investigation.",69,59,"Tattoo"
