"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Ivan Grbovic","Luc Déry, Kim McCraw","Ivan Grbovic, Sara Mishara","Drama","French","1h 44m","Willy's quest to find his long-lost love Marlena has brought him from Mexico to Canada, as a seasonal worker at the Becotte farm. Multiple destinies intersect, moments of magic realism arise, worlds collide, and tensions swell amidst the long days of labor.",75,NA,"Drunken Birds"
