"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Renny Harlin","Gerard Butler, Heidi Jo Markel, Jeffrey Greenstein, Les Weldon, Jonathan Yunger, Yariv Lerner, Robert Van Norden, Robert Van Norden, Alan Siegel, Danielle Robinson","Hanna Weg, Matt Johnson","Vertical","Millennium Media, G-BASE, Eclectic Pictures","R (Strong Violence and Language)","Action, Mystery & Thriller","English","Jan 5, 2024, Limited","Jan 5, 2024","1h 50m","The Bricklayer follows a rogue insurgent blackmailing the CIA by assassinating foreign journalists and making it appear the agency is responsible. As other nations begin turning against the U.S., the CIA must lure Steve Vail (Aaron Eckhart) -- their most brilliant and rebellious operative -- out of retirement. With an elite and deadly skill set, Vail is tasked with helping clear the agency's name, forcing him to confront his checkered past while unraveling an international conspiracy.",48,26,"The Bricklayer"
