"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Quentin Tarantino","Lawrence Bender","Quentin Tarantino, Quentin Tarantino, Roger Avary","Miramax Films","Miramax Films, A Band Apart, Jersey Films","R (Graphic Violence|Drug Use|Strong Violence|Pervasive Language|Some Sexuality|Strong Language)","Crime, Drama","English","Oct 14, 1994, Wide","Apr 21, 2016","2h 33m","Dolby Stereo, Dolby A, Stereo, Dolby Digital, Dolby SR","Scope (2.35:1)","Vincent Vega (John Travolta) and Jules Winnfield (Samuel L. Jackson) are hitmen with a penchant for philosophical discussions. In this ultra-hip, multi-strand crime movie, their storyline is interwoven with those of their boss, gangster Marsellus Wallace (Ving Rhames) ; his actress wife, Mia (Uma Thurman) ; struggling boxer Butch Coolidge (Bruce Willis) ; master fixer Winston Wolfe (Harvey Keitel) and a nervous pair of armed robbers, ""Pumpkin"" (Tim Roth) and ""Honey Bunny"" (Amanda Plummer).",92,96,"Pulp Fiction"
