"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Roy Ward Baker","Hammer Films","R","Horror","English","Oct 1, 2013","1h 34m","Bat's blood hits Dracula's (Christopher Lee) ashes, and he rises again to fight a couple (Dennis Waterman, Jenny Hanley) looking for trouble.",50,44,"Scars of Dracula"
