"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Claude Berri","Alain Poiré","Orion Pictures","DD Productions, RAI Radiotelevisione Italiana, Films A2","PG","Drama","French (France)","Jun 26, 1986, Original","May 23, 2017","2h 2m","Surround","In this acclaimed French drama, the enterprising Ugolin Soubeyran (Daniel Auteuil) returns to his native countryside after the serving in the military. Intent on growing expensive flowers, he conspires with his uncle, Cesar (Yves Montand), to gain access to a hidden spring on a neighboring property. When their initial attempt to buy the land fails, they must contend with Jean de Florette (Gérard Depardieu), who arrives with his family to work the coveted plot and turn it into a profitable farm.",91,95,"Jean de Florette"
