"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"John Huston","Kathy Fitzgerald, Michael Fitzgerald, Wolfgang Limmer","Benedict Fitzgerald, Michael Fitzgerald","Anthea","PG","Drama","English","Dec 12, 1979, Original","Mar 23, 2017","1h 48m","After returning home from World War II, uneducated and irreligious U.S. Army veteran Hazel Motes (Brad Dourif) decides to make his way in the world by impersonating a priest and starting his own religion. Motes soon attracts a follower -- a manic potato peeler named Enoch Emery (Dan Shor) -- but things get complicated when he encounters fellow sidewalk charlatans Asa Hawks (Harry Dean Stanton) and his waif-like young daughter, Sabbath Lilly Hawks (Amy Wright).",88,74,"Wise Blood"
