"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Peter Antonijevic","John Thompson, David Varod, Danny Lerner","Willie Dreyfus","Canyon Productions","R","Mystery & Thriller, Action","English","Jan 23, 2017","1h 39m","Surround","After thief Thomas Taylor (Christian Slater) is released from prison, he decides to go straight, and soon becomes a paramedic. However, when a former partner offers him a chance to be part of a million-dollar robbery, he can't resist. Once the job is complete, Taylor and his gang discover that the stolen money has been marked -- and they are thrust into a cat-and-mouse game with crooked FBI agent Mark Cornell (Val Kilmer), who holds Taylor's fate in his hands.",0,21,"Run for the Money"
