"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Woody Allen","Robert Greenhut","Woody Allen","Buena Vista Pictures, Miramax Home Entertainment [us], Miramax Films","Miramax Films, Magnolia Pictures, Sweetland Films","R","Comedy","English","Nov 3, 1995, Wide","Jun 6, 2006","$4.8M","1h 35m","Surround","When Lenny (Woody Allen) and his wife, Amanda (Helena Bonham Carter), adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash (Mira Sorvino), a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.",78,73,"Mighty Aphrodite"
