"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Nick Cassavetes","René Cleitman","John Cassavetes","Miramax Films","Miramax, Clyde Is Hungry Productions","R","Drama","English","Aug 27, 1997, Original","Oct 11, 2016","$7.3M","1h 37m","Surround, Dolby Digital","Scope (2.35:1), 35mm","Institutionalized for an accidental shooting, a man (Sean Penn) returns 10 years later to find his wife (Robin Wright Penn) remarried with children.",66,62,"She's So Lovely"
